Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",10,,Parameter category,(see Code table 4.1),,4.1,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",11,,Parameter number,(see Code table 4.2),,4.2,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",12-13,,Input process identifier,(see Note 1),82,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",14-15,,Input originating centre,(see Common Code table C-11 and Note 2),81,CCT-11,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",16,,Type of post-processing,(see Note 3),126,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",17,,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",18,,Background generating process identifier (defined by originating centre),,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",19,,Forecast generating process identifier (defined by originating centre),,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",20-21,,Hours after reference time of data cut-off,(see Note 4),33,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",22,,Minutes after reference time of data cut-off,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",23,,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",24-27,,Forecast time in units defined by octet 23,(see Note 5),111,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",28,,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",29,,Scale factor of first fixed surface,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",30-33,,Scaled value of first fixed surface,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",34,,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",35,,Scale factor of second fixed surface,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",36-39,,Scaled value of second fixed surface,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",40-41,,Total number of quantiles (q),,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",42-43,,Quantile value (between 0 and q),,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",44,,Type of reference dataset,(see Code table 4.100),,4.100,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",45,,Type of relation to reference dataset,(see Code table 4.101),,4.101,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",46,,Number of additional parameter for reference period - NA,(see Note 6),164,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next two entries are repeated NA times na=0:NA - can be 0 times if no parameters are necessary,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",47+(na-1)*5,,Scale factor of additional parameter for reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(48+(na-1)*5)-(51+(na-1)*5),,Scaled value of additional parameter for reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NA sequence,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(47+NA*5)-(48+NA*5),,Year of start of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",49+NA*5,,Month of start of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",50+NA*5,,Day of start of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",51+NA*5,,Hour of start of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",52+NA*5,,Minute of start of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",53+NA*5,,Second of start of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(54+NA*5)-(57+NA*5),,Sample size of reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",58+NA*5,,Number of reference period time range - NR,(see Note 7),165,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,The next three entries are repeated NR times nr=1:NR,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",59+NA*5+(nr-1)*6,,Type of statistical processing for time range for reference period,(see Code table 4.102),,4.102,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",60+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",(61+NA*5+(nr-1)*6)-(64+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational
"Post-processed quantile forecasts of anomalies, significance and other derived products in relation to a reference period at a horizontal level or in a horizontal layer at a point in time",,,End of repeated NR sequence,,,,,Operational
