Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",12,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",13,1,Observation generating process identifier (defined by originating centres),,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",14,1,Quality value associated with parameter,(see Code table 4.16),,4.16,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",15,1,Number of contributing spectral bands (NB),,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",,,"16-   Repeat the following 19 octets for each contributing band (nb = 1,NB)",,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(16+19(nb-1))-(17+19(nb-1)),2,Satellite series of band nb (code table defined by originating/generating centre),(see Note),14,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(18+19(nb-1))-(19+19(nb-1)),2,Satellite numbers of band nb (code table defined by originating/generating centre),(see Note),14,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(20+19(nb-1))-(21+19(nb-1)),2,Instrument types of band nb (code table defined by originating/generating centre),(see Note),14,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(22+19(nb-1))-(23+19(nb-1)),2,Channel number,,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(24+19(nb-1)),1,Scale factor of central wave number of band nb,,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(25+19(nb-1))-(28+19(nb-1)),4,Scaled value of central wave number of band nb (units: m-1),,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(29+19(nb-1)),1,Scale factor of bandwidth,,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(30+19(nb-1))-(33+19(nb-1)),4,Scaled value of bandwidth (units:m-1),,,,,Operational
"Satellite product with or without associated quality values with channel, bandwidth and polarisation",(34+19(nb-1)),1,Poralisation,(see Code table 4.254),,4.254,,Operational
