Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,10,,Parameter category,(see Code table 4.1),,4.1,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,11,,Parameter number,(see Code table 4.2),,4.2,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,12,,Type of generating process,(see Code table 4.3),,4.3,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,13,,Background generating process identifier (defined by originating centre),,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,14,,Forecast generating process identifier (defined by originating centre),,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,15-16,,Hours after reference time of data cut-off,(see Note 1),33,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,17,,Minutes after reference time for data cut-off,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,18,,Indicator of unit of time range,(see Code table 4.4),,4.4,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,19-22,,Forecast time in units defined by previous octet,(see Note 2),111,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,23,,Type of first fixed surface,(see Code table 4.5),,4.5,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,24,,Scale factor of first fixed surface,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,25-28,,Scaled value of first fixed surface,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,29,,Type of second fixed surface,(see Code table 4.5),,4.5,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,30,,Scale factor of second fixed surface,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,31-34,,Scaled value of second fixed surface,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,35,,Percentile value (from 100% to 0%),,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,36-37,,Year of end of overall time interval,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,38,,Month of end of overall time interval,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,39,,Day of end of overall time interval,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,40,,Hour of end of overall time interval,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,41,,Minute of end of overall time interval,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,42,,Second of end of overall time interval,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,43,,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,44-47,,Total number of data values missing in the statistical process,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,48-59   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,48,,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.1,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,49,,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,50,,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,51-54,,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,55,,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,56-59,,"Time increment between successive fields, in units defined by the previous octet",(see Note 3),7,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"60-nn   These octets are included only if n > 1, where nn = 47 + 12 x n",,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,60-71,,"As octets 48-59, next innermost step of processing",,,,,Experimental
percentile forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,72-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 48 to 59, repeated as necessary.",,,,,Experimental
