Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",10,1,Parameter category,(see Code table 4.1),,4.1,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",11,1,Parameter number,(see Code table 4.2),,4.2,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",12-13,2,Wave direction number,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",14-15,2,Number of wave directions (ND),,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",16-17,2,Wave frequency number,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",18-19,2,Number of wave frequencies (NF),,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",20,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",21,1,Background generating process identifier (defined by originating centre),,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",22,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",23-24,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",25,1,Minutes of observational data cut-off after reference time,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",26,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",27-30,4,Forecast time in units defined by previous octet,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",31,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",32-35,4,Perturbation number,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",36-39,4,Number of forecasts in ensemble,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",40-4,2,Year of model version date,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",42,1,Month of model version date,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",43,1,Day of model version date,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",44,1,Hour of model version date,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",45,1,Minute of model version date,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",46,1,Second of model version date,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",47,1,Scale factor of wave directions,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",,,The following entry of 4 octets is repeated ND times. (ND is defined in octets 14-15),,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",(48+(ND-1)*4) to (51+(ND-1)*4),4,Scaled values of wave directions,(see Note 2),162,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",52+(ND-1)*4,1,Scale factor of wave frequencies,,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",,,The following entry of 4 octets is repeated NF times. (NF is defined in octets 18-19),,,,,Operational
"Individual ensemble reforecast, control and perturbed, at a horizontal level or in a horizontal layer at a point in time for wave 2D spectra with explicit list of frequencies and directions",(53+(ND-1)*4+(NF-1)*4) to (56+(ND-1)*4+(NF-1)*4),4,Scaled values of wave frequencies,(see Note 3),161,,,Operational
